ticker,name,description,sector,industry,revenue_base,revenue_growth,ebitda_margin,ev_ebitda,pe_ratio
AMPH,"Amphastar Pharmaceuticals, Inc.","Amphastar Pharmaceuticals, Inc., a bio-pharmaceutical company, develops, manufactures, markets, and sells generic and proprietary injectable, inhalation, and intranasal products in the United States, China, and France. It offers BAQSIMI, a nasal spray for the treatment of severe hypoglycemia; Primatene Mist, an over-the-counter epinephrine inhalation product for the temporary relief of mild symptoms of intermittent asthma; Enoxaparin to prevent and treat deep vein thrombosis; REXTOVY and Naloxone for opioid overdose; Glucagon for injection emergency kit; and Cortrosyn, for use as a diagnostic agent in the screening of patients with adrenocortical insufficiency. The company also provides Amphadase, a bovine-sourced hyaluronidase injection; Epinephrine injection for allergic reactions; Lidocaine jelly, an anesthetic product for urological procedures; Lidocaine topical solution for various procedures; Phytonadione injection, a vitamin K1 injection for newborn babies; emergency syringe products; morphine injection for use with patient-controlled analgesia pumps; and Lorazepam injection for surgery and medical procedures. In addition, it offers Neostigmine methylsulfate injection to treat myasthenia gravis and to reverse the effects of muscle relaxants; Isoproterenol hydrochloride injection for mild or transient episodes of heart block; Ganirelix Acetate injection for the inhibition of premature luteinizing hormone surges; Vasopressin to increase blood pressure; and Regadenoson, a stress agent for radionuclide myocardial perfusion imaging, as well as Albuterol Sulfate inhalation aerosol. Further, the company distributes recombinant human insulin APIs and porcine insulin API. Additionally, it develops generic product candidates, such as injectable, inhalation, and analytical technologies; biosimial product candidates; and intranasal epinephrine for the treatment of allergic reactions. The company was founded in 1996 and is headquartered in Rancho Cucamonga, California.",Healthcare,Drug Manufacturers - Specialty & Generic,730659008,3.252071742824554,0.33982,5.701,7.6847825
AMRX,"Amneal Pharmaceuticals, Inc.","Amneal Pharmaceuticals, Inc., a global biopharmaceutical company, develops, manufactures, markets, and distributes generics, injectables, biosimilars, and specialty branded pharmaceutical products worldwide. The company operates through three segments: Affordable Medicines, Specialty, and AvKARE. The Affordable Medicines segment offers dosage forms and delivery systems, which include immediate and extended-release oral solids, powders, liquids, sterile injectables, nasal sprays, inhalation and respiratory products, biosimilar products, ophthalmics, films, transdermal patches, and topicals. The Specialty segment develops, promotes, sells, and distributes pharmaceutical products with focus on central nervous system disorders, including Parkinson's disease, and endocrine disorders. This segment provides Rytary, an oral capsule formulation of carbidopa-levodopa to treat Parkinson's disease, post-encephalitic parkinsonism, and parkinsonism; Unithroid and ONGENTYS for the treatment of hypothyroidism; and CREXONT which is use for the treatment of Parkinson's disease. The AvKARE segment offers pharmaceuticals, medical and surgical products, and services primarily to governmental agencies, the Department of Defense, and the Department of Veterans Affairs. This segment also distributes bottle and unit dose pharmaceuticals under the AvKARE and AvPAK names; and packages and distributes pharmaceuticals and vitamins to its retail and institutional customers. It sells its products through wholesalers, distributors, retail pharmacies, managed care organizations, purchasing co-ops, hospitals, government agencies, institutions, and pharmaceutical companies. The company was formerly known as Atlas Holdings, Inc. and changed its name to Amneal Pharmaceuticals, Inc. in 2018. Amneal Pharmaceuticals, Inc. was founded in 2002 and is headquartered in Bridgewater, New Jersey.",Healthcare,Drug Manufacturers - Specialty & Generic,2830185984,3.2934233021992108,0.21377,8.337,
ANIP,"ANI Pharmaceuticals, Inc.","ANI Pharmaceuticals, Inc., a biopharmaceutical company, develops, manufactures, and markets branded and generic pharmaceutical products in the United States and internationally. The company provides injectables, softgel capsules, and Cortrophin gel, as well as ILUVIEN and YUTIQ products. It also manufactures oral solid dose products, semi-solids, liquids, topicals, controlled substances, and potent products. It markets, sells, and distributes its products through wholesalers, retail market chains, distributors and specialty pharmacies, group purchasing organizations, specialty pharmacies, hospitals, clinics, and physicians. ANI Pharmaceuticals, Inc. was incorporated in 2001 and is headquartered in Baudette, Minnesota.",Healthcare,Drug Manufacturers - Specialty & Generic,674067968,3.9048097213126685,0.13426,19.659,
ARAY,Accuray Incorporated,"Accuray Incorporated designs, develops, manufactures, and sells radiosurgery and radiation therapy systems for the treatment of tumors in the United States, Canada, Latin America, Asia, Australia, New Zealand, Europe, the Middle East, India, Africa, Japan, and China. It offers the CyberKnife platform, a robotic stereotactic radiosurgery and stereotactic body radiation therapy system used for the treatment of primary and metastatic tumors outside the brain, including tumors on or near the spine and in the breast, kidney, liver, lung, pancreas, and prostate. The company also provides the TomoTherapy platform, including the Radixact System, which allows for integrated radiation treatment planning, delivery, and data management, enabling clinicians to deliver ultra-precise treatments to approximately 50 patients per day; iDMS data management system, a fully integrated treatment planning and data management systems; and Accuray precision treatment planning system, a treatment planning and data management systems. In addition, it offers post-contract customer support, installation, training, and other professional services. The company primarily markets its products directly to customers, including hospitals and stand-alone treatment facilities through its sales organization, as well as to customers through sales agents and group purchasing organizations in the United States; and to customers directly and through distributors and sales agents internationally. Accuray Incorporated was incorporated in 1990 and is headquartered in Madison, Wisconsin.",Healthcare,Medical Devices,465251008,3.6004330973381324,0.04101,11.262,Infinity
ARVN,"Arvinas, Inc.","Arvinas, Inc., a clinical-stage biotechnology company, engages in the discovery, development, and commercialization of therapies to degrade disease-causing proteins. The company engineers proteolysis targeting chimeras (PROTAC) targeted protein degraders that are designed to harness the body's own natural protein disposal system to degrade and remove disease-causing proteins. Its product pipeline includes Bavdegalutamide and ARV-766, investigational orally bioavailable PROTAC protein degraders for the treatment of men with metastatic castration-resistant prostate cancer, which are in Phase 3 clinical trials; and ARV-471, an orally bioavailable estrogen receptor degrading PROTAC targeted protein degrader for the treatment of patients with locally advanced or metastatic estrogen receptor+/human epidermal growth factor receptor 2-breast cancer, which is Phase 3 clinical trial. The company's products also consists ARV 393, orally bioavailable PROTAC designed to degrade BCL6, a transcriptional repressor and a key regulator of normal B-cell maturation and differentiation processes which is in Phase 1 first-in-human clinical trial; ARV 102 for the treatment of neurodegenerative diseases, which is in Phase 1 clinical trial; and KRAS G12D program is in preclinical development for pancreatic and colorectal cancers. Arvinas, Inc. has collaborations with Pfizer Inc., Genentech, Inc., F. Hoffman-La Roche Ltd., Carrick Therapeutics Limited, and Bayer AG. The company was founded in 2013 and is based in New Haven, Connecticut.",Healthcare,Biotechnology,426900000,15.873517786561266,-0.2141,4.4,
ASTH,Astrana Health Inc.,"Astrana Health, Inc., a healthcare management company, provides medical care services in the United States. The company operates through three segments: Care Partners, Care Delivery, and Care Enablement. The company offers care coordination services to patients, families, primary care physicians, specialists, acute care hospitals, alternative sites of inpatient care, physician groups, and health plans. Its physician network consists of primary care physicians, specialist physicians and extenders, and hospitalists. The company serves patients primarily covered by private or public insurance, such as Medicare, Medicaid, and health maintenance organization; and non-insured patients. The company was formerly known as Apollo Medical Holdings, Inc. and changed its name to Astrana Health, Inc. in February 2024. Astrana Health, Inc. was founded in 1994 and is headquartered in Alhambra, California.",Healthcare,Medical Care Facilities,2250574080,4.565823185509799,0.049889997,9.26,29.547943
AUPH,Aurinia Pharmaceuticals Inc,"Aurinia Pharmaceuticals Inc. is a biopharmaceutical company that engages in delivering therapies to people living with autoimmune diseases with high unmet medical needs. It offers LUPKYNIS (voclosporin), an oral therapy for the treatment of adult patients with active lupus nephritis. The company also develops AUR200, a dual inhibitor of B cell activating factor and a proliferation inducing ligand for the potential treatment of autoimmune diseases. It has a collaboration and license agreement with Otsuka Pharmaceutical Co., Ltd. The company was incorporated in 1993 and is headquartered in Edmonton, Canada.",Healthcare,Biotechnology,260111008,3.5480311931738706,0.31749,13.896,24.395348
AVAH,Aveanna Healthcare Holdings Inc,"Aveanna Healthcare Holdings Inc., a diversified home care platform company, provides pediatric and adult healthcare services in the United States. Its patient-centered care delivery platform allows patients to remain in their homes and minimizes the overutilization of high-cost care settings, such as hospitals or skilled nursing facilities. The company operates through three segments: Private Duty Services (PDS), Home Health & Hospice (HHH), and Medical Solutions (MS). The PDS segment offers private duty nursing (PDN) services, which include in-home skilled nursing services to medically fragile children and adults; nursing services in school settings in which its caregivers accompany patients to school; services to patients in its pediatric day healthcare centers; and non-clinical care, including support services and personal care services; and in-clinic and home-based therapy services, such as physical, occupational, and speech services. The HHH segment provides home health services, including in-home skilled nursing services; physical, occupational, and speech therapy services; and medical social and aide services, as well as hospice services for patients and their families when a life-limiting illness no longer responds to cure-oriented treatments. The MS segment offers enteral nutrition supplies and other products, including formulas, supplies, and pumps to adults and children delivered on a periodic or as-needed basis. The company was incorporated in 2016 and is headquartered in Atlanta, Georgia.",Healthcare,Medical Care Facilities,2093076992,3.26590074859422,0.0889,11.558,124.66667
AYTU,"Aytu BioPharma, Inc.","Aytu BioPharma, Inc., a pharmaceutical company, focuses on commercializing novel therapeutics in the United States and internationally. The company offers prescription products for the treatment of attention deficit hyperactivity disorder (ADHD), including Adzenys XR-ODT extended-release orally disintegrating tablets for patients from six years of age and above, and Cotempla XR-ODT extended-release orally disintegrating tablets for patients from six to seventeen years old. It also provides pediatric prescription product portfolio comprising Karbinal ER, an extended-release carbinoxamine (antihistamine) suspension indicated to treat numerous allergic conditions for patients two years and above; and Poly-Vi-Flor and Tri-Vi-Flor complementary prescription fluoride-based multi-vitamin products containing combinations of fluoride and vitamins in liquid and chewable tablet form for infants and children with fluoride deficiency. The company was formerly known as Aytu BioScience, Inc. and changed its name to Aytu BioPharma, Inc. in March 2021. Aytu BioPharma, Inc. is headquartered in Denver, Colorado.",Healthcare,Drug Manufacturers - Specialty & Generic,81659000,3.935686274509804,0.07348,3.193,
AZN,Astrazeneca PLC,"AstraZeneca PLC, a biopharmaceutical company, focuses on the discovery, development, manufacture, and commercialization of prescription medicines. The company offers Imjudo, Datroway, Iressa, Tagrisso, Imfinzi, Lynparza, Calquence, Enhertu, Orpathys, Truqap, Zoladex, Faslodex, Farxiga, Brilinta, Crestor, Seloken, Lokelma, Roxadustat, Andexxa, Wainua, Symbicort, Fasenra, Pulmicort, Breztri/Trixeo, Saphnelo, Tezspire, Airsupra, Ultomiris, Soliris, Strensiq, Koselugo, Kanuma, Atacand, Plendil, Modip, Splendil, Munobal, Flodil, Komboglyze, Qtern, Byetta, XIGDUO, Accolate, Accoleit, Vanticon, Beyfortus, Synagis, FluMist, tixagevimab and cilgavimab, and sipavibart. It also provides Bricanyl Respules, Eklira Genuair/Tudorza/Bretaris, Bricanyl Turbuhaler, Rhinocort, Bevespi Aerosphere, Daliresp/Daxas, Oxis Turbuhaler, Breztri Aerosphere, Duaklir Genuair, Kavigale, Evusheld, Fluenz/FluMist, and Voydeya. The company offers its products for ocology, cardiovascular, renal and metabolism, respiratory & immunology, vaccines and immune, and therapies rare diseases. It serves primary and specialty care physicians through distributors and local representative offices in the United Kingdom, the United States, Europe, and Asia. It has a strategic agreement with Tempus to develop the largest multimodal foundation model in oncology. The company has a collaboration agreement with IonQ, Inc. for the development of quantum-accelerated computational chemistry workflow for healthcare, life sciences, and chemistry; a strategic research collaboration with CSPC Pharmaceutical Group Limited to advance the discovery and development of novel oral candidates, with the potential to treat diseases across multiple indications; and collaboration Revna Biosciences for lung cancer treatment. AstraZeneca PLC was formerly known as Zeneca Group PLC and changed its name to AstraZeneca PLC in April 1999. AstraZeneca PLC was incorporated in 1992 and is headquartered in Cambridge, the United Kingdom.",Healthcare,Drug Manufacturers - General,56500998144,3.367058277940949,0.33854,7.348,27.905659
